portfolio_id,run_group,scenario_level,budget_usd,equity_floor,selection_hash,portfolio_equivalence_group,is_canonical_portfolio,is_default_dashboard_portfolio,corridor_id,corridor_name,treatment_id,treatment_name,uncertainty_scenario,capital_project_cost,present_value_benefit,net_present_benefit,benefit_cost_ratio,equity_area_flag,physical_applicability_status,evidence_status,selected_rank_by_benefit,required_governance_labels
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC019,Lake Shore Drive,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,109198.74,521292725.2166,521183526.4766,4773.797987,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,1,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC006,Fullerton,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,180626.46,409286444.8041,409105818.3441,2265.9274,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,2,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC017,Pulaski,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,109359.32,390914965.5085,390805606.1885,3574.592138,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,3,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC016,Cicero,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,76305.88,367491567.7291,367415261.8491,4816.032103,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,4,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC032,Michigan,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,100102.1,364682607.9092,364582505.8092,3643.106467,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,5,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC025,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,87281.74,331619250.7909,331531969.0509,3799.411547,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,6,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC021,Pulaski,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,114497.88,326712117.3851,326597619.5051,2853.43377,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,7,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC015,Lake,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,82724.74,308509064.483,308426339.743,3729.344625,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,8,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC008,Milwaukee,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,153653.36,288052420.6224,287898767.2624,1874.690021,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,9,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC010,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,146475.0,282876963.8617,282730488.8617,1931.230339,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,10,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC023,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,54510.4,238839477.9147,238784967.5147,4381.539631,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,11,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC007,Western,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,113985.76,227671027.646,227557041.886,1997.363773,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,12,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC039,Wacker,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,76514.2,219381850.6576,219305336.4576,2867.204397,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,13,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC018,Roosevelt,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,51029.72,214247644.1983,214196614.4783,4198.487552,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,14,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC001,Devon,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,64930.74,205698764.7642,205633834.0242,3167.971977,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,15,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC024,Western,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,59870.3,195354202.9447,195294332.6447,3262.956807,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,16,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC014,Chicago,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,92967.14,189042141.4837,188949174.3437,2033.429677,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,17,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC030,87th,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,65442.86,186560042.9571,186494600.0971,2850.731813,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,18,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC005,Clark,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,138367.88,185137724.9833,184999357.1033,1338.010852,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,19,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC027,Cottage Grove,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,65711.94,185005447.2325,184939735.2925,2815.400782,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,20,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC031,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,43794.94,184135340.4695,184091545.5295,4204.488931,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,21,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC026,Halsted,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,65399.46,170508755.4693,170443356.0093,2607.189042,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,22,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC009,Damen,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,90146.14,169988817.3992,169898671.2592,1885.702676,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,23,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC020,Western Ave/Blvd,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,106169.42,155132566.1552,155026396.7352,1461.179369,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,24,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC011,North,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,44315.74,142258916.8796,142214601.1396,3210.121661,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,25,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC013,Chicago,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,43699.46,140875782.6617,140832083.2017,3223.741956,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,26,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC037,State,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,66323.88,139203606.9978,139137283.1178,2098.845951,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,27,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC029,79th,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,48885.76,133166012.6571,133117126.8971,2724.024596,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,28,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC012,Chicago,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,43842.68,128267809.1504,128223966.4704,2925.637966,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,29,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC022,Garfield,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,65425.5,128137893.3653,128072467.8653,1958.531358,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,30,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC035,Ohio,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,37623.46,125338523.8503,125300900.3903,3331.392803,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,31,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC002,Broadway,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,80316.04,125166108.4991,125085792.4591,1558.419819,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,32,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC004,Belmont,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,43590.96,123015008.7665,122971417.8065,2822.030273,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,33,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC034,Ontario,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,37614.78,100604562.4921,100566947.7121,2674.601912,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,34,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC043,Congress,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,21044.66,93392711.7652,93371667.1052,4437.834195,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,35,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC003,Western,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,43751.54,92679785.9591,92636034.4191,2118.320543,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,36,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC028,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,49085.4,91203981.8137,91154896.4137,1858.067405,True,UNKNOWN,DOCUMENTED_CMF_SCENARIO,37,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC040,Washington,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,27745.62,83267613.8539,83239868.2339,3001.108422,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,38,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC038,Fairbanks,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,16335.76,50364767.0629,50348431.3029,3083.099107,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,39,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC041,Randolph,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,14517.3,39032070.8097,39017553.5097,2688.659104,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,40,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
PORT_OFF_OPTIMISTIC_B40M_EQ40,OFFICIAL,OPTIMISTIC,40000000.0,0.4,75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,OFFICIAL_OPTIMISTIC_75ef740e5dd1abf48df09fc19c852ce66969b1f5299466a0a50be3a4c3740de8,False,False,HCC042,Dearborn,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,15059.8,38029844.2033,38014784.4033,2525.255595,False,UNKNOWN,DOCUMENTED_CMF_SCENARIO,41,OFFICIAL_BUDGET_SCENARIO; PROVISIONAL_PORTFOLIO_SCENARIO; ENGINEERING_REVIEW_REQUIRED
