corridor_id,corridor_name,treatment_id,treatment_name,uncertainty_scenario,demand_risk_rank,demand_risk_percentile,physical_applicability_status,relevant_forecast_crashes,cmf_id,cmf,cmf_standard_error,crashes_averted_total,crashes_averted_k,crashes_averted_a,crashes_averted_b,crashes_averted_c,crashes_averted_o,annual_monetary_benefit,useful_life_years,real_discount_rate,present_value_factor,present_value_benefit,capital_project_cost,net_present_benefit,benefit_cost_ratio,equity_area_flag,required_governance_labels
HCC020,Western Ave/Blvd,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,28,0.372093,UNKNOWN,4.818091,9024,0.59076,0.031,0.394351,0.006765,0.049571,0.223381,0.077785,0.036849,295041.277,10,0.03,8.530203,2516761.9378,81000.0,2435761.9378,31.071135,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC020,Western Ave/Blvd,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,28,0.372093,UNKNOWN,4.818091,9024,0.46924,0.031,1.53435,0.026321,0.192872,0.869136,0.302648,0.143374,1147953.0947,10,0.03,8.530203,9792272.7453,180000.0,9612272.7453,54.401515,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_001,Pedestrian Refuge Islands & Medians,BASE,4,0.930233,UNKNOWN,10.040335,175,0.68,0.035,1.606454,0.044007,0.314881,0.789809,0.237441,0.220315,1596344.0464,20,0.03,14.877475,23749568.4195,90000.0,23659568.4195,263.884094,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,4,0.930233,UNKNOWN,10.040335,175,0.7486,0.035,0.631035,0.017287,0.123689,0.310247,0.09327,0.086542,627063.8957,20,0.03,14.877475,9329127.3448,54000.0,9275127.3448,172.761617,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,4,0.930233,UNKNOWN,10.040335,175,0.6114,0.035,2.926256,0.080162,0.573576,1.438686,0.432514,0.401318,2907840.4521,20,0.03,14.877475,43261323.2241,96000.0,43165323.2241,450.638784,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,4,0.930233,UNKNOWN,599.5113,3006,0.71,0.026,130.393708,0.200371,2.010863,10.956012,5.63362,111.409156,14008506.827,20,0.03,14.877475,208411208.1513,791460.0,207619748.1513,263.325005,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,4,0.930233,UNKNOWN,599.5113,3006,0.76096,0.026,71.653591,0.110107,1.105004,6.020518,3.095771,61.221252,7697916.0274,20,0.03,14.877475,114525552.1758,633168.0,113892384.1758,180.877038,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,4,0.930233,UNKNOWN,599.5113,3006,0.65904,0.026,204.409373,0.314108,3.152294,17.174998,8.831444,174.648579,21960186.1505,20,0.03,14.877475,326712117.3851,844224.0,325867893.3851,386.996955,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,4,0.930233,UNKNOWN,10.040335,9024,0.53,0.031,1.887583,0.051708,0.369986,0.928025,0.278994,0.25887,1875704.2546,10,0.03,8.530203,16000137.7532,135000.0,15865137.7532,118.519539,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,4,0.930233,UNKNOWN,10.040335,9024,0.59076,0.031,0.821781,0.022512,0.161078,0.404027,0.121463,0.112702,816609.797,10,0.03,8.530203,6965847.2065,81000.0,6884847.2065,85.998114,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC021,Pulaski,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,4,0.930233,UNKNOWN,10.040335,9024,0.46924,0.031,3.197405,0.087589,0.626724,1.571995,0.472591,0.438504,3177283.3728,10,0.03,8.530203,27102871.6401,198000.0,26904871.6401,136.88319,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_001,Pedestrian Refuge Islands & Medians,BASE,32,0.27907,UNKNOWN,6.032438,175,0.68,0.035,0.96519,0.006922,0.139954,0.541272,0.141686,0.135356,588600.1084,20,0.03,14.877475,8756883.3161,60000.0,8696883.3161,145.948055,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,32,0.27907,UNKNOWN,6.032438,175,0.7486,0.035,0.379139,0.002719,0.054976,0.212618,0.055656,0.053169,231209.4801,20,0.03,14.877475,3439813.2276,36000.0,3403813.2276,95.550367,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,32,0.27907,UNKNOWN,6.032438,175,0.6114,0.035,1.758154,0.01261,0.254935,0.98596,0.25809,0.246559,1072171.885,20,0.03,14.877475,15951210.2654,60000.0,15891210.2654,265.853504,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,32,0.27907,NOT_APPLICABLE,212.7078,3006,0.71,0.026,46.263947,0.034168,0.817315,5.942857,2.993953,36.446907,5494196.4454,20,0.03,14.877475,81739769.4948,452250.0,81287519.4948,180.740231,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,32,0.27907,NOT_APPLICABLE,212.7078,3006,0.76096,0.026,25.422836,0.018776,0.449129,3.265702,1.645229,20.028204,3019155.6743,20,0.03,14.877475,44917412.6438,361800.0,44555612.6438,124.149841,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,32,0.27907,NOT_APPLICABLE,212.7078,3006,0.65904,0.026,72.524851,0.053563,1.28125,9.316213,4.693417,57.135345,8612879.1725,20,0.03,14.877475,128137893.3653,482400.0,127655493.3653,265.625815,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,32,0.27907,UNKNOWN,6.032438,9024,0.53,0.031,1.134098,0.008134,0.164446,0.635994,0.166481,0.159043,691605.1274,10,0.03,8.530203,5899532.0198,90000.0,5809532.0198,65.550356,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,32,0.27907,UNKNOWN,6.032438,9024,0.59076,0.031,0.493743,0.003541,0.071594,0.276887,0.07248,0.069241,301098.3855,10,0.03,8.530203,2568430.3019,54000.0,2514430.3019,47.563524,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC022,Garfield,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,32,0.27907,UNKNOWN,6.032438,9024,0.46924,0.031,1.921066,0.013778,0.278558,1.07732,0.282005,0.269405,1171520.2258,10,0.03,8.530203,9993305.1536,126000.0,9867305.1536,79.311946,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_001,Pedestrian Refuge Islands & Medians,BASE,26,0.418605,UNKNOWN,13.044008,175,0.68,0.035,2.087041,0.094042,0.4867,1.006489,0.265129,0.23468,2778399.54,20,0.03,14.877475,41335569.3088,45000.0,41290569.3088,918.568207,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,26,0.418605,UNKNOWN,13.044008,175,0.7486,0.035,0.819816,0.036941,0.191182,0.395362,0.104146,0.092185,1091390.0693,20,0.03,14.877475,16237128.3191,36000.0,16201128.3191,451.031342,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,26,0.418605,UNKNOWN,13.044008,175,0.6114,0.035,3.801676,0.171303,0.886554,1.833383,0.48295,0.427485,5061028.4121,20,0.03,14.877475,75295322.9691,48000.0,75247322.9691,1568.652562,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,26,0.418605,UNKNOWN,244.0052,3006,0.71,0.026,53.071131,0.230573,1.48702,6.414365,3.980464,40.957631,10240772.4688,20,0.03,14.877475,152356834.9555,376800.0,151980034.9555,404.344042,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,26,0.418605,UNKNOWN,244.0052,3006,0.76096,0.026,29.163502,0.126704,0.817143,3.524804,2.187334,22.506924,5627481.0366,20,0.03,14.877475,83722707.6501,301440.0,83421267.6501,277.742528,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,26,0.418605,UNKNOWN,244.0052,3006,0.65904,0.026,83.196013,0.361454,2.3311,10.055365,6.239904,64.2065,16053764.5101,20,0.03,14.877475,238839477.9147,401920.0,238437557.9147,594.246312,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,26,0.418605,UNKNOWN,13.044008,9024,0.53,0.031,2.452273,0.110499,0.571872,1.182625,0.311527,0.27575,3264619.4595,10,0.03,8.530203,27847866.1745,67500.0,27780366.1745,412.56098,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,26,0.418605,UNKNOWN,13.044008,9024,0.59076,0.031,1.067626,0.048107,0.248971,0.51487,0.135627,0.120051,1421290.2847,10,0.03,8.530203,12123894.4184,54000.0,12069894.4184,224.516563,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC023,Ashland,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,26,0.418605,UNKNOWN,13.044008,9024,0.46924,0.031,4.153942,0.187176,0.968703,2.003266,0.5277,0.467096,5529987.5245,10,0.03,8.530203,47171915.2685,108000.0,47063915.2685,436.776993,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_001,Pedestrian Refuge Islands & Medians,BASE,18,0.604651,UNKNOWN,10.62507,175,0.68,0.035,1.700011,0.044427,0.329575,0.920632,0.252872,0.152505,1680281.4431,20,0.03,14.877475,24998344.9283,45000.0,24953344.9283,555.518776,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,18,0.604651,UNKNOWN,10.62507,175,0.7486,0.035,0.667786,0.017452,0.129461,0.361636,0.099331,0.059906,660035.5544,20,0.03,14.877475,9819662.3671,36000.0,9783662.3671,272.768399,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,18,0.604651,UNKNOWN,10.62507,175,0.6114,0.035,3.096677,0.080927,0.600342,1.676988,0.460623,0.277797,3060737.6662,20,0.03,14.877475,45536047.6834,60000.0,45476047.6834,758.934128,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,18,0.604651,UNKNOWN,295.7182,3006,0.71,0.026,64.318708,0.112881,1.437804,6.225144,3.790184,52.706247,8376244.8346,20,0.03,14.877475,124617371.9512,413850.0,124203521.9512,301.117245,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,18,0.604651,UNKNOWN,295.7182,3006,0.76096,0.026,35.344239,0.06203,0.790098,3.420824,2.082772,28.962991,4602890.9546,20,0.03,14.877475,68479394.4626,331080.0,68148314.4626,206.836397,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,18,0.604651,UNKNOWN,295.7182,3006,0.65904,0.026,100.828077,0.176955,2.253948,9.758737,5.941615,82.624008,13130870.983,20,0.03,14.877475,195354202.9447,441440.0,194912762.9447,442.538517,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,18,0.604651,UNKNOWN,10.62507,9024,0.53,0.031,1.997513,0.052202,0.387251,1.081742,0.297125,0.179193,1974330.6956,10,0.03,8.530203,16841441.3007,67500.0,16773941.3007,249.502834,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,18,0.604651,UNKNOWN,10.62507,9024,0.59076,0.031,0.869641,0.022727,0.168594,0.470949,0.129357,0.078014,859547.9722,10,0.03,8.530203,7332118.551,54000.0,7278118.551,135.779973,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC024,Western,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,18,0.604651,UNKNOWN,10.62507,9024,0.46924,0.031,3.383617,0.088426,0.65597,1.83238,0.503304,0.303538,3344348.1703,10,0.03,8.530203,28527968.2493,108000.0,28419968.2493,264.147854,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_001,Pedestrian Refuge Islands & Medians,BASE,8,0.837209,UNKNOWN,10.799823,175,0.68,0.035,1.727972,0.022912,0.34598,0.893242,0.265132,0.200706,1357139.3081,20,0.03,14.877475,20190805.939,75000.0,20115805.939,269.210746,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,8,0.837209,UNKNOWN,10.799823,175,0.7486,0.035,0.678769,0.009,0.135905,0.350876,0.104147,0.07884,533101.2845,20,0.03,14.877475,7931200.9579,54000.0,7877200.9579,146.874092,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,8,0.837209,UNKNOWN,10.799823,175,0.6114,0.035,3.147608,0.041737,0.630225,1.627095,0.482954,0.365598,2472114.071,20,0.03,14.877475,36778814.9432,84000.0,36694814.9432,437.843035,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,8,0.837209,UNKNOWN,475.861,3006,0.71,0.026,103.499768,0.18001,2.234285,11.604006,7.81795,81.532813,14218911.058,20,0.03,14.877475,211541491.8085,603330.0,210938161.8085,350.623194,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,8,0.837209,UNKNOWN,475.861,3006,0.76096,0.026,56.874907,0.098918,1.227778,6.376601,4.296099,44.803686,7813536.78,20,0.03,14.877475,116245697.0159,482664.0,115763033.0159,240.841863,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,8,0.837209,UNKNOWN,475.861,3006,0.65904,0.026,162.249567,0.282189,3.502537,18.190813,12.255671,127.813462,22290022.5947,20,0.03,14.877475,331619250.7909,643552.0,330975698.7909,515.295191,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,8,0.837209,UNKNOWN,10.799823,9024,0.53,0.031,2.030367,0.026922,0.406527,1.049559,0.31153,0.235829,1594638.6871,10,0.03,8.530203,13602591.452,112500.0,13490091.452,120.911924,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,8,0.837209,UNKNOWN,10.799823,9024,0.59076,0.031,0.883944,0.011721,0.176986,0.456938,0.135628,0.102671,694244.6131,10,0.03,8.530203,5922047.3679,81000.0,5841047.3679,73.111696,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC025,Stony Island,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,8,0.837209,UNKNOWN,10.799823,9024,0.46924,0.031,3.439269,0.045604,0.688622,1.777863,0.527705,0.399474,2701182.222,10,0.03,8.530203,23041632.2524,162000.0,22879632.2524,142.232298,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_001,Pedestrian Refuge Islands & Medians,BASE,29,0.348837,UNKNOWN,7.274411,175,0.68,0.035,1.163906,0.009572,0.360762,0.525168,0.137078,0.131326,1000255.4742,20,0.03,14.877475,14881275.6722,60000.0,14821275.6722,248.021261,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,29,0.348837,UNKNOWN,7.274411,175,0.7486,0.035,0.457197,0.00376,0.141712,0.206293,0.053846,0.051587,392912.8535,20,0.03,14.877475,5845551.1,36000.0,5809551.1,162.376419,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,29,0.348837,UNKNOWN,7.274411,175,0.6114,0.035,2.120127,0.017435,0.65715,0.956626,0.249696,0.239219,1822027.8623,20,0.03,14.877475,27107173.7166,60000.0,27047173.7166,451.786229,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,29,0.348837,UNKNOWN,235.6153,3006,0.71,0.026,51.246378,0.073785,1.338421,5.701622,4.623012,39.438375,7310941.1557,20,0.03,14.877475,108768343.2502,452070.0,108316273.2502,240.600666,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,29,0.348837,UNKNOWN,235.6153,3006,0.76096,0.026,28.160768,0.040546,0.735486,3.133139,2.540425,21.672067,4017488.2158,20,0.03,14.877475,59770079.9322,361656.0,59408423.9322,165.267768,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,29,0.348837,UNKNOWN,235.6153,3006,0.65904,0.026,80.335471,0.115668,2.098152,8.938045,7.247182,61.824866,11460866.6503,20,0.03,14.877475,170508755.4693,482208.0,170026547.4693,353.600014,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,29,0.348837,UNKNOWN,7.274411,9024,0.53,0.031,1.367589,0.011247,0.423895,0.617072,0.161066,0.154308,1175300.1822,10,0.03,8.530203,10025548.9486,90000.0,9935548.9486,111.394988,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,29,0.348837,UNKNOWN,7.274411,9024,0.59076,0.031,0.595396,0.004896,0.184548,0.26865,0.070122,0.06718,511680.6879,10,0.03,8.530203,4364740.055,54000.0,4310740.055,80.82852,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC026,Halsted,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,29,0.348837,UNKNOWN,7.274411,9024,0.46924,0.031,2.31658,0.019051,0.718042,1.045268,0.272833,0.261385,1990858.4832,10,0.03,8.530203,16982426.6808,126000.0,16856426.6808,134.781164,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_001,Pedestrian Refuge Islands & Medians,BASE,27,0.395349,UNKNOWN,12.097728,175,0.68,0.035,1.935637,0.051861,0.326193,1.026873,0.309581,0.221129,1847003.2568,20,0.03,14.877475,27478744.5197,60000.0,27418744.5197,457.979075,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,27,0.395349,UNKNOWN,12.097728,175,0.7486,0.035,0.760342,0.020372,0.128133,0.403369,0.121607,0.086862,725525.9668,20,0.03,14.877475,10793994.3317,36000.0,10757994.3317,299.833176,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
